Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-augmented.txt
  Finished robokop-biolink3-augmented.txt, still running: 0
Loaded 19034719 facts in 1 min, 27 s using 10275 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?b  biolink:genetically_interacts_with  ?f  ?a  downregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001019886	0.000880977	0.002073669	367	416583	176981	?a
?a  activity_biolink:affects  ?f  ?b  biolink:genetically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000111159	0.01218769	0.024706609	40	3282	1619	?a
?b  biolink:genetically_interacts_with  ?f  ?a  decreased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00010838	0.004901345	0.005665311	39	7957	6884	?a
?a  activity_or_abundance_biolink:affects  ?f  ?b  biolink:genetically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000111159	0.01218769	0.024706609	40	3282	1619	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000038906	0.001384631	0.002749951	14	10111	5091	?a
?b  biolink:genetically_interacts_with  ?f  ?a  decreased_secretion_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000105601	0.005075464	0.005907042	38	7487	6433	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000019453	0.002552881	0.00405562	7	2742	1726	?a
?b  biolink:genetically_interacts_with  ?f  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000013895	0.005219207	0.005257624	5	958	951	?a
?a  biolink:decreases_response_to  ?f  ?b  biolink:genetically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000030569	0.006090808	0.007432432	11	1806	1480	?a
?b  biolink:genetically_interacts_with  ?f  ?a  biolink:increases_response_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.00477707	0.005190311	3	628	578	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_splicing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.035714286	0.047619048	2	56	42	?a
?b  biolink:genetic_association  ?f  ?a  biolink:has_adverse_event  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.012166383	0.001628059	0.002026246	4378	2689091	2160646	?a
?f  biolink:affects_response_to  ?a  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00114772	0.00217965	0.002465981	413	189480	167479	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  biolink:increases_response_to  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.001083803	0.002725557	0.003240575	390	143090	120349	?a
?f  biolink:decreases_response_to  ?a  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001075466	0.003066051	0.003518246	387	126221	109998	?a
?b  biolink:genetically_interacts_with  ?f  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000758662	0.000170984	0.006632492	273	1596644	41161	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_metabolic_processing_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000047243	0.000155969	0.00023145	17	108996	73450	?a
?f  activity_or_abundance_biolink:affects  ?a  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001275553	0.000061002	0.004466806	459	7524387	102758	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_transport_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000036127	0.001164353	0.001678502	13	11165	7745	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  metabolic_processing_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000033348	0.000251167	0.000327556	12	47777	36635	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_uptake_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000033348	0.000831428	0.001004016	12	14433	11952	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_abundance_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000030569	0.000352508	0.001063624	11	31205	10342	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000047243	0.000379778	0.00091021	17	44763	18677	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_synthesis_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000030569	0.000352508	0.001063624	11	31205	10342	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_secretion_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000030569	0.000960028	0.001242236	11	11458	8855	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_metabolic_processing_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000022232	0.000649298	0.000764088	8	12321	10470	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_transport_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000086148	0.000636185	0.000821693	31	48728	37727	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_activity_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.000442152	0.000719597	6	13570	8338	?a
?f  abundance_biolink:affects  ?a  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001269995	0.000060761	0.004481359	457	7521298	101978	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  transport_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.000487607	0.000698975	6	12305	8584	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_synthesis_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.001017294	0.002151309	6	5898	2789	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_molecular_interaction_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.001636661	0.002445985	6	3666	2453	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_secretion_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.001546193	0.002115283	4	2587	1891	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  synthesis_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.000524728	0.001268633	4	7623	3153	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_abundance_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.001017294	0.002151309	6	5898	2789	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000019453	0.000911458	0.001644737	7	7680	4256	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_uptake_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.000758342	0.000836587	3	3956	3586	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  uptake_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.001583949	0.002230483	3	1894	1345	?a
?f  activity_biolink:affects  ?a  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.00064041	0.002531646	2	3123	790	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  secretion_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.003333333	0.004640371	2	600	431	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  localization_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.00132714	0.00921659	2	1507	217	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_molecular_interaction_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.001085776	0.002580645	2	1842	775	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  biolink:related_to  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.000012481	0.009070295	4	320493	441	?a
?a  biolink:directly_physically_interacts_with  ?f  ?b  biolink:genetically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001795222	0.000106743	0.013560318	646	6051945	47639	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_degradation_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000388954	0.00053135	1	2571	1882	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  biolink:homologous_to  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000000643	0.000423908	1	1555006	2359	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_molecular_modification_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000861326	0.001574803	1	1161	635	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_activity_biolink:affects  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000561167	0.000681663	1	1782	1467	?a
?b  biolink:genetically_interacts_with  ?f  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.049799357	0.004403365	0.004404056	17920	4069615	4068976	?a
?b  biolink:genetically_interacts_with  ?f  ?a  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.049493669	0.004411556	0.004411556	17810	4037124	4037124	?a
?a  biolink:binds  ?f  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.006455575	0.003818595	0.007508493	2323	608339	309383	?a
?b  biolink:genetically_interacts_with  ?f  ?a  biolink:interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000722535	0.000027924	0.009530093	260	9311135	27282	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.004629784	0.000570049	0.002247412	1666	2922554	741297	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.003976723	0.000525666	0.00259844	1431	2722261	550715	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.369954758	0.00945219	0.009454134	133126	14084143	14081247	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  biolink:physically_interacts_with  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000000052	0.000045323	1	19051831	22064	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.369788019	0.009514122	0.009514122	133066	13986156	13986156	?a
?f  biolink:directly_physically_interacts_with  ?a  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000000072	0.000104959	2	27808707	19055	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  downregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001653494	0.000494929	0.001084632	595	1202193	548573	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001114372	0.001768795	0.001853907	401	226708	216300	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_expression_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001114372	0.001769162	0.00185431	401	226661	216253	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000947633	0.002776127	0.003233791	341	122833	105449	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000933738	0.003198112	0.003898183	336	105062	86194	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_expression_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000880937	0.002783436	0.002856062	317	113888	110992	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_degradation_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000800347	0.002183472	0.00310278	288	131900	92820	?a
?a  activity_biolink:affects  ?f  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000352931	0.008473445	0.019778851	127	14988	6421	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000880937	0.00278329	0.002855907	317	113894	110998	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  upregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001595136	0.000535868	0.001390447	574	1071159	412817	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000250108	0.010413051	0.010632014	90	8643	8465	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_degradation_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000222319	0.004111419	0.005025126	80	19458	15920	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_secretion_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000205645	0.001427194	0.001896318	74	51850	39023	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_localization_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000188971	0.001947531	0.002361685	68	34916	28793	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_secretion_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000152844	0.002544647	0.003000546	55	21614	18330	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000152844	0.002313646	0.002739044	55	23772	20080	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_localization_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000138949	0.00320041	0.003997442	50	15623	12508	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000122275	0.003074988	0.003392967	44	14309	12968	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000052801	0.001464129	0.002336449	19	12977	8132	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000050022	0.000700825	0.001381004	18	25684	13034	?a
?a  biolink:decreases_response_to  ?f  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000041685	0.002298851	0.002813203	15	6525	5332	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.002939735	0.002989537	6	2041	2007	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  biolink:related_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000258445	0.000159283	0.005706222	93	583867	16298	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  biolink:increases_response_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.00284495	0.003064351	6	2109	1958	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_uptake_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000971817	0.000988142	1	1029	1012	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001953624	0.000140402	0.001593808	703	5007037	441082	?a
?a  activity_or_abundance_biolink:affects  ?f  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000352931	0.008473445	0.019778851	127	14988	6421	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.005988024	0.005988024	1	167	167	?a
?b  biolink:affects_response_to  ?f  ?f  biolink:similar_to  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000502996	0.027366193	0.033444198	181	6614	5412	?a
?b  biolink:affects_response_to  ?f  ?f  biolink:related_to  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000036127	0.000947798	0.016229713	13	13716	801	?a
?b  biolink:affects_response_to  ?f  ?f  biolink:has_part  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.016042781	0.105263158	6	374	57	?a
?b  biolink:affects_response_to  ?f  ?a  biolink:similar_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000580807	0.034556878	0.046589389	209	6048	4486	?a
?b  biolink:affects_response_to  ?f  ?a  biolink:related_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000183413	0.00281294	0.023420866	66	23463	2818	?a
?b  biolink:affects_response_to  ?f  ?a  biolink:has_part  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000019453	0.007106599	0.067961165	7	985	103	?a
?b  biolink:actively_involved_in  ?f  ?f  biolink:has_input  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000122275	0.000696048	0.010194625	44	63214	4316	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  biolink:homologous_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000000643	0.000423908	1	1555006	2359	?a
?b  biolink:actively_involved_in  ?f  ?f  biolink:has_participant  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000058359	0.000039453	0.004428511	21	532282	4742	?a
